satis_id,satis_tarihi,urun_id,adet,toplam_tutar,satis_durumu
2637,2025-09-20,URN-122,1,400,Tamamlandı
2638,2025-09-20,URN-106,3,1350,Tamamlandı
2639,2025-09-20,URN-129,1,270,Tamamlandı
2640,2025-09-20,URN-105,3,1140,Tamamlandı
2641,2025-09-20,URN-100,3,1350,Tamamlandı
2642,2025-09-20,URN-124,2,1700,Tamamlandı
2643,2025-09-20,URN-120,2,1300,Tamamlandı
2644,2025-09-20,URN-101,1,750,Tamamlandı
2645,2025-09-20,URN-115,2,1100,Tamamlandı
2646,2025-09-20,URN-114,3,150,Tamamlandı
2647,2025-09-20,URN-103,3,540,Tamamlandı
2648,2025-09-20,URN-120,1,650,Tamamlandı
2649,2025-09-21,URN-115,2,1100,Tamamlandı
2650,2025-09-21,URN-101,2,1500,Tamamlandı
2651,2025-09-21,URN-101,2,1500,Tamamlandı
2652,2025-09-21,URN-101,2,1500,Tamamlandı
2653,2025-09-21,URN-113,2,180,Tamamlandı
2654,2025-09-21,URN-117,3,1230,İade Edildi
2655,2025-09-21,URN-123,1,220,Tamamlandı
2656,2025-09-21,URN-101,3,2250,Tamamlandı
2657,2025-09-21,URN-110,1,1200,Tamamlandı
2658,2025-09-21,URN-127,2,1160,Tamamlandı
2659,2025-09-21,URN-107,3,600,Tamamlandı
2660,2025-09-21,URN-108,2,1700,İade Edildi
2661,2025-09-21,URN-100,3,1350,Tamamlandı
2662,2025-09-21,URN-127,2,1160,Tamamlandı
2663,2025-09-21,URN-123,1,220,Tamamlandı
2664,2025-09-21,URN-101,2,1500,Tamamlandı
2665,2025-09-21,URN-114,2,100,İptal Edildi
2666,2025-09-21,URN-111,3,1050,Tamamlandı
2667,2025-09-21,URN-112,2,560,Tamamlandı
2668,2025-09-22,URN-101,3,2250,Tamamlandı
2669,2025-09-22,URN-103,3,540,Tamamlandı
2670,2025-09-22,URN-120,1,650,Tamamlandı
2671,2025-09-22,URN-117,2,820,Tamamlandı
2672,2025-09-22,URN-117,3,1230,Tamamlandı
2673,2025-09-22,URN-121,3,960,İade Edildi
2674,2025-09-22,URN-112,3,840,Tamamlandı
2675,2025-09-22,URN-128,1,150,Tamamlandı
2676,2025-09-22,URN-110,3,3600,Tamamlandı
2677,2025-09-22,URN-115,1,550,Tamamlandı
2678,2025-09-23,URN-109,2,1200,Tamamlandı
2679,2025-09-23,URN-101,3,2250,İade Edildi
2680,2025-09-23,URN-101,1,750,Tamamlandı
2681,2025-09-23,URN-128,1,150,Tamamlandı
2682,2025-09-23,URN-101,2,1500,Tamamlandı
2683,2025-09-23,URN-106,2,900,Tamamlandı
2684,2025-09-23,URN-127,1,580,Tamamlandı
2685,2025-09-24,URN-115,3,1650,Tamamlandı
2686,2025-09-24,URN-104,3,630,Tamamlandı
2687,2025-09-24,URN-111,1,350,Tamamlandı
2688,2025-09-24,URN-114,1,50,Tamamlandı
2689,2025-09-24,URN-117,3,1230,Tamamlandı
2690,2025-09-24,URN-101,1,750,Tamamlandı
2691,2025-09-24,URN-113,1,90,Tamamlandı
2692,2025-09-24,URN-128,1,150,Tamamlandı
2693,2025-09-24,URN-128,3,450,Tamamlandı
2694,2025-09-24,URN-101,2,1500,İptal Edildi
2695,2025-09-24,URN-115,2,1100,Tamamlandı
2696,2025-09-24,URN-115,1,550,Tamamlandı
2697,2025-09-24,URN-114,2,100,Tamamlandı
2698,2025-09-24,URN-120,2,1300,İade Edildi
2699,2025-09-25,URN-128,3,450,Tamamlandı
2700,2025-09-25,URN-129,2,540,Tamamlandı
2701,2025-09-25,URN-106,3,1350,Tamamlandı
2702,2025-09-25,URN-126,1,950,Tamamlandı
2703,2025-09-25,URN-100,1,450,Tamamlandı
2704,2025-09-25,URN-126,2,1900,Tamamlandı
2705,2025-09-25,URN-122,1,400,Tamamlandı
2706,2025-09-25,URN-126,2,1900,Tamamlandı
2707,2025-09-25,URN-129,3,810,Tamamlandı
2708,2025-09-25,URN-101,3,2250,Tamamlandı
2709,2025-09-25,URN-111,2,700,İptal Edildi
2710,2025-09-25,URN-100,2,900,Tamamlandı
2711,2025-09-25,URN-101,2,1500,Tamamlandı
2712,2025-09-26,URN-128,2,300,Tamamlandı
2713,2025-09-26,URN-100,3,1350,İade Edildi
2714,2025-09-26,URN-125,2,680,Tamamlandı
2715,2025-09-26,URN-101,3,2250,Tamamlandı
2716,2025-09-26,URN-101,3,2250,Tamamlandı
2717,2025-09-26,URN-104,1,210,Tamamlandı
2718,2025-09-26,URN-101,3,2250,Tamamlandı
2719,2025-09-26,URN-103,2,360,Tamamlandı
2720,2025-09-26,URN-117,1,410,İptal Edildi
2721,2025-09-26,URN-124,2,1700,Tamamlandı
2722,2025-09-26,URN-118,2,380,Tamamlandı
2723,2025-09-26,URN-125,2,680,Tamamlandı
2724,2025-09-27,URN-106,2,900,Tamamlandı
2725,2025-09-27,URN-123,1,220,İade Edildi
2726,2025-09-27,URN-127,2,1160,Tamamlandı
2727,2025-09-27,URN-116,2,480,Tamamlandı
2728,2025-09-27,URN-115,2,1100,Tamamlandı
2729,2025-09-27,URN-101,2,1500,Tamamlandı
2730,2025-09-27,URN-113,1,90,Tamamlandı
2731,2025-09-27,URN-110,2,2400,Tamamlandı
2732,2025-09-27,URN-101,1,750,Tamamlandı
2733,2025-09-27,URN-126,1,950,Tamamlandı
2734,2025-09-27,URN-101,2,1500,Tamamlandı
2735,2025-09-27,URN-118,2,380,Tamamlandı
2736,2025-09-27,URN-101,1,750,Tamamlandı
2737,2025-09-27,URN-100,2,900,Tamamlandı
2738,2025-09-27,URN-101,3,2250,Tamamlandı
2739,2025-09-27,URN-113,1,90,Tamamlandı
2740,2025-09-27,URN-115,1,550,Tamamlandı
2741,2025-09-27,URN-117,2,820,Tamamlandı
2742,2025-09-28,URN-101,1,750,Tamamlandı
2743,2025-09-28,URN-105,3,1140,Tamamlandı
2744,2025-09-28,URN-115,1,550,Tamamlandı
2745,2025-09-28,URN-105,2,760,Tamamlandı
2746,2025-09-28,URN-115,1,550,Tamamlandı
2747,2025-09-28,URN-123,1,220,Tamamlandı
2748,2025-09-28,URN-101,1,750,Tamamlandı
2749,2025-09-28,URN-101,3,2250,Tamamlandı
2750,2025-09-28,URN-119,3,480,Tamamlandı
2751,2025-09-28,URN-105,1,380,Tamamlandı
2752,2025-09-28,URN-112,3,840,İptal Edildi
2753,2025-09-28,URN-102,3,960,Tamamlandı
2754,2025-09-28,URN-111,2,700,Tamamlandı
2755,2025-09-28,URN-109,1,600,Tamamlandı
2756,2025-09-28,URN-101,1,750,Tamamlandı
2757,2025-09-28,URN-110,2,2400,Tamamlandı
2758,2025-09-28,URN-101,1,750,Tamamlandı
2759,2025-09-28,URN-106,1,450,Tamamlandı
2760,2025-09-29,URN-124,1,850,İptal Edildi
2761,2025-09-29,URN-124,3,2550,Tamamlandı
2762,2025-09-29,URN-127,1,580,Tamamlandı
2763,2025-09-29,URN-118,3,570,İptal Edildi
2764,2025-09-29,URN-125,1,340,Tamamlandı
2765,2025-09-29,URN-125,1,340,Tamamlandı
2766,2025-09-29,URN-108,3,2550,Tamamlandı
2767,2025-09-30,URN-121,3,960,Tamamlandı
2768,2025-09-30,URN-106,2,900,Tamamlandı
2769,2025-09-30,URN-128,1,150,Tamamlandı
2770,2025-09-30,URN-122,1,400,Tamamlandı
2771,2025-09-30,URN-121,3,960,Tamamlandı
2772,2025-10-01,URN-111,2,700,Tamamlandı
2773,2025-10-01,URN-120,2,1300,Tamamlandı
2774,2025-10-01,URN-117,3,1230,Tamamlandı
2775,2025-10-01,URN-102,1,320,Tamamlandı
2776,2025-10-01,URN-105,3,1140,Tamamlandı
2777,2025-10-01,URN-103,1,180,Tamamlandı
2778,2025-10-01,URN-113,1,90,Tamamlandı
2779,2025-10-01,URN-116,2,480,Tamamlandı
2780,2025-10-01,URN-107,2,400,Tamamlandı
2781,2025-10-01,URN-101,3,2250,Tamamlandı
2782,2025-10-01,URN-126,3,2850,Tamamlandı
2783,2025-10-01,URN-117,1,410,Tamamlandı
2784,2025-10-01,URN-101,1,750,Tamamlandı
2785,2025-10-01,URN-118,3,570,Tamamlandı
2786,2025-10-01,URN-119,3,480,İade Edildi
2787,2025-10-01,URN-100,2,900,Tamamlandı
2788,2025-10-02,URN-121,3,960,Tamamlandı
2789,2025-10-02,URN-125,3,1020,Tamamlandı
2790,2025-10-02,URN-103,3,540,Tamamlandı
2791,2025-10-02,URN-106,1,450,Tamamlandı
2792,2025-10-02,URN-102,3,960,Tamamlandı
2793,2025-10-02,URN-101,2,1500,Tamamlandı
2794,2025-10-02,URN-123,2,440,Tamamlandı
2795,2025-10-02,URN-109,3,1800,Tamamlandı
2796,2025-10-02,URN-106,1,450,Tamamlandı
2797,2025-10-02,URN-129,3,810,İade Edildi
2798,2025-10-02,URN-115,2,1100,Tamamlandı
2799,2025-10-02,URN-101,2,1500,Tamamlandı
2800,2025-10-02,URN-114,2,100,Tamamlandı
2801,2025-10-02,URN-101,1,750,Tamamlandı
2802,2025-10-02,URN-100,2,900,Tamamlandı
2803,2025-10-02,URN-103,1,180,Tamamlandı
2804,2025-10-02,URN-107,2,400,Tamamlandı
2805,2025-10-02,URN-101,3,2250,Tamamlandı
2806,2025-10-03,URN-108,1,850,İptal Edildi
2807,2025-10-03,URN-101,2,1500,Tamamlandı
2808,2025-10-03,URN-116,3,720,İptal Edildi
2809,2025-10-03,URN-102,2,640,Tamamlandı
2810,2025-10-03,URN-100,1,450,Tamamlandı
2811,2025-10-03,URN-123,3,660,Tamamlandı
2812,2025-10-03,URN-111,1,350,Tamamlandı
2813,2025-10-04,URN-119,2,320,Tamamlandı
2814,2025-10-04,URN-123,2,440,Tamamlandı
2815,2025-10-04,URN-126,2,1900,Tamamlandı
2816,2025-10-04,URN-119,3,480,Tamamlandı
2817,2025-10-04,URN-125,3,1020,Tamamlandı
2818,2025-10-04,URN-118,3,570,Tamamlandı
2819,2025-10-04,URN-109,1,600,Tamamlandı
2820,2025-10-04,URN-121,2,640,Tamamlandı
2821,2025-10-04,URN-101,1,750,Tamamlandı
2822,2025-10-04,URN-101,3,2250,Tamamlandı
2823,2025-10-04,URN-107,1,200,Tamamlandı
2824,2025-10-04,URN-100,1,450,Tamamlandı
2825,2025-10-04,URN-111,3,1050,Tamamlandı
2826,2025-10-04,URN-101,1,750,Tamamlandı
2827,2025-10-04,URN-116,1,240,Tamamlandı
2828,2025-10-04,URN-101,1,750,Tamamlandı
2829,2025-10-04,URN-110,3,3600,Tamamlandı
2830,2025-10-04,URN-102,3,960,Tamamlandı
2831,2025-10-04,URN-108,1,850,Tamamlandı
2832,2025-10-05,URN-122,1,400,Tamamlandı
2833,2025-10-05,URN-101,1,750,Tamamlandı
2834,2025-10-05,URN-123,1,220,Tamamlandı
2835,2025-10-05,URN-122,1,400,Tamamlandı
2836,2025-10-05,URN-109,2,1200,Tamamlandı
2837,2025-10-05,URN-116,3,720,Tamamlandı
2838,2025-10-05,URN-101,2,1500,Tamamlandı
2839,2025-10-05,URN-100,1,450,Tamamlandı
2840,2025-10-05,URN-111,2,700,Tamamlandı
2841,2025-10-06,URN-101,2,1500,Tamamlandı
2842,2025-10-06,URN-129,3,810,Tamamlandı
2843,2025-10-06,URN-103,2,360,Tamamlandı
2844,2025-10-06,URN-106,3,1350,Tamamlandı
2845,2025-10-06,URN-101,3,2250,Tamamlandı
2846,2025-10-07,URN-117,3,1230,Tamamlandı
2847,2025-10-07,URN-100,1,450,Tamamlandı
2848,2025-10-07,URN-120,3,1950,Tamamlandı
2849,2025-10-07,URN-101,1,750,Tamamlandı
2850,2025-10-07,URN-102,3,960,Tamamlandı
2851,2025-10-07,URN-120,2,1300,Tamamlandı
2852,2025-10-07,URN-113,3,270,İade Edildi
2853,2025-10-07,URN-103,2,360,Tamamlandı
2854,2025-10-07,URN-113,3,270,İptal Edildi
2855,2025-10-07,URN-129,3,810,Tamamlandı
2856,2025-10-07,URN-125,1,340,Tamamlandı
2857,2025-10-07,URN-101,1,750,Tamamlandı
2858,2025-10-07,URN-127,1,580,Tamamlandı
2859,2025-10-08,URN-103,3,540,Tamamlandı
2860,2025-10-08,URN-101,2,1500,Tamamlandı
2861,2025-10-08,URN-103,2,360,Tamamlandı
2862,2025-10-08,URN-125,2,680,Tamamlandı
2863,2025-10-08,URN-101,3,2250,Tamamlandı
2864,2025-10-08,URN-121,2,640,Tamamlandı
2865,2025-10-08,URN-109,2,1200,Tamamlandı
2866,2025-10-08,URN-101,2,1500,Tamamlandı
2867,2025-10-09,URN-110,3,3600,Tamamlandı
2868,2025-10-09,URN-106,1,450,Tamamlandı
2869,2025-10-09,URN-100,3,1350,Tamamlandı
2870,2025-10-09,URN-109,2,1200,Tamamlandı
2871,2025-10-09,URN-112,3,840,Tamamlandı
2872,2025-10-09,URN-125,1,340,İade Edildi
2873,2025-10-09,URN-101,2,1500,Tamamlandı
2874,2025-10-09,URN-119,2,320,Tamamlandı
2875,2025-10-09,URN-127,1,580,Tamamlandı
2876,2025-10-10,URN-117,3,1230,Tamamlandı
2877,2025-10-10,URN-116,1,240,İptal Edildi
2878,2025-10-10,URN-103,3,540,Tamamlandı
2879,2025-10-10,URN-101,3,2250,Tamamlandı
2880,2025-10-10,URN-119,1,160,İade Edildi
2881,2025-10-10,URN-125,2,680,Tamamlandı
2882,2025-10-10,URN-112,2,560,Tamamlandı
2883,2025-10-10,URN-120,3,1950,Tamamlandı
2884,2025-10-10,URN-117,2,820,Tamamlandı
2885,2025-10-10,URN-121,2,640,İptal Edildi
2886,2025-10-11,URN-100,2,900,Tamamlandı
2887,2025-10-11,URN-101,3,2250,Tamamlandı
2888,2025-10-11,URN-120,2,1300,Tamamlandı
2889,2025-10-11,URN-101,1,750,Tamamlandı
2890,2025-10-11,URN-123,1,220,Tamamlandı
2891,2025-10-11,URN-104,2,420,İptal Edildi
2892,2025-10-11,URN-110,1,1200,İptal Edildi
2893,2025-10-11,URN-125,2,680,Tamamlandı
2894,2025-10-11,URN-101,1,750,Tamamlandı
2895,2025-10-11,URN-111,1,350,Tamamlandı
2896,2025-10-11,URN-104,3,630,İade Edildi
2897,2025-10-11,URN-101,1,750,Tamamlandı
2898,2025-10-11,URN-113,2,180,İade Edildi
2899,2025-10-12,URN-116,3,720,Tamamlandı
2900,2025-10-12,URN-123,3,660,İptal Edildi
2901,2025-10-12,URN-108,2,1700,Tamamlandı
2902,2025-10-12,URN-100,2,900,Tamamlandı
2903,2025-10-12,URN-116,2,480,Tamamlandı
2904,2025-10-12,URN-110,2,2400,Tamamlandı
2905,2025-10-12,URN-118,3,570,Tamamlandı
2906,2025-10-12,URN-117,3,1230,Tamamlandı
2907,2025-10-12,URN-103,3,540,Tamamlandı
2908,2025-10-12,URN-107,2,400,İptal Edildi
2909,2025-10-12,URN-129,1,270,Tamamlandı
2910,2025-10-12,URN-116,3,720,Tamamlandı
2911,2025-10-12,URN-101,1,750,Tamamlandı
2912,2025-10-12,URN-129,2,540,Tamamlandı
2913,2025-10-12,URN-118,1,190,Tamamlandı
2914,2025-10-13,URN-110,1,1200,Tamamlandı
2915,2025-10-13,URN-121,2,640,Tamamlandı
2916,2025-10-13,URN-118,3,570,İptal Edildi
2917,2025-10-13,URN-120,3,1950,Tamamlandı
2918,2025-10-13,URN-127,3,1740,Tamamlandı
2919,2025-10-13,URN-108,3,2550,Tamamlandı
2920,2025-10-14,URN-123,1,220,Tamamlandı
2921,2025-10-14,URN-101,3,2250,Tamamlandı
2922,2025-10-14,URN-115,2,1100,Tamamlandı
2923,2025-10-14,URN-120,3,1950,Tamamlandı
2924,2025-10-14,URN-124,2,1700,İade Edildi
2925,2025-10-14,URN-113,1,90,Tamamlandı
2926,2025-10-14,URN-100,2,900,Tamamlandı
2927,2025-10-14,URN-124,2,1700,Tamamlandı
2928,2025-10-14,URN-104,3,630,Tamamlandı
2929,2025-10-14,URN-106,3,1350,Tamamlandı
2930,2025-10-14,URN-129,2,540,Tamamlandı
2931,2025-10-15,URN-119,2,320,Tamamlandı
2932,2025-10-15,URN-124,1,850,İptal Edildi
2933,2025-10-15,URN-119,1,160,Tamamlandı
2934,2025-10-15,URN-105,1,380,Tamamlandı
2935,2025-10-15,URN-108,2,1700,Tamamlandı
2936,2025-10-15,URN-108,2,1700,Tamamlandı
2937,2025-10-15,URN-119,1,160,Tamamlandı
2938,2025-10-15,URN-121,1,320,Tamamlandı
2939,2025-10-15,URN-117,2,820,Tamamlandı
2940,2025-10-16,URN-102,1,320,Tamamlandı
2941,2025-10-16,URN-120,3,1950,Tamamlandı
2942,2025-10-16,URN-128,1,150,Tamamlandı
2943,2025-10-16,URN-107,1,200,Tamamlandı
2944,2025-10-16,URN-117,1,410,Tamamlandı
2945,2025-10-16,URN-101,2,1500,Tamamlandı
2946,2025-10-16,URN-128,2,300,Tamamlandı
2947,2025-10-17,URN-108,2,1700,Tamamlandı
2948,2025-10-17,URN-101,2,1500,Tamamlandı
2949,2025-10-17,URN-100,3,1350,Tamamlandı
2950,2025-10-17,URN-119,3,480,Tamamlandı
2951,2025-10-17,URN-111,2,700,Tamamlandı
2952,2025-10-17,URN-101,3,2250,Tamamlandı
2953,2025-10-17,URN-109,2,1200,Tamamlandı
2954,2025-10-17,URN-122,1,400,Tamamlandı
2955,2025-10-17,URN-113,3,270,Tamamlandı
2956,2025-10-17,URN-128,1,150,Tamamlandı
2957,2025-10-17,URN-100,2,900,Tamamlandı
2958,2025-10-17,URN-101,1,750,Tamamlandı
2959,2025-10-17,URN-103,1,180,Tamamlandı
2960,2025-10-17,URN-105,1,380,İade Edildi
2961,2025-10-17,URN-103,3,540,Tamamlandı
2962,2025-10-18,URN-101,2,1500,Tamamlandı
2963,2025-10-18,URN-116,3,720,Tamamlandı
2964,2025-10-18,URN-103,2,360,Tamamlandı
2965,2025-10-18,URN-116,2,480,Tamamlandı
2966,2025-10-18,URN-120,3,1950,Tamamlandı
2967,2025-10-18,URN-108,2,1700,İptal Edildi
2968,2025-10-18,URN-110,3,3600,İptal Edildi
2969,2025-10-18,URN-109,3,1800,Tamamlandı
2970,2025-10-18,URN-117,3,1230,Tamamlandı
2971,2025-10-18,URN-114,3,150,Tamamlandı
2972,2025-10-18,URN-109,2,1200,Tamamlandı
2973,2025-10-18,URN-128,2,300,Tamamlandı
2974,2025-10-18,URN-101,1,750,Tamamlandı
2975,2025-10-18,URN-107,2,400,Tamamlandı
2976,2025-10-18,URN-104,1,210,Tamamlandı
2977,2025-10-18,URN-122,3,1200,Tamamlandı
2978,2025-10-18,URN-123,3,660,Tamamlandı
2979,2025-10-18,URN-125,3,1020,Tamamlandı
2980,2025-10-19,URN-106,1,450,Tamamlandı
2981,2025-10-19,URN-114,2,100,Tamamlandı
2982,2025-10-19,URN-101,3,2250,Tamamlandı
2983,2025-10-19,URN-101,2,1500,Tamamlandı
2984,2025-10-19,URN-119,3,480,Tamamlandı
2985,2025-10-19,URN-101,2,1500,İade Edildi
2986,2025-10-19,URN-104,3,630,Tamamlandı
2987,2025-10-19,URN-117,2,820,Tamamlandı
2988,2025-10-19,URN-124,1,850,Tamamlandı
2989,2025-10-19,URN-101,3,2250,Tamamlandı
2990,2025-10-20,URN-123,2,440,Tamamlandı
2991,2025-10-20,URN-111,3,1050,Tamamlandı
2992,2025-10-20,URN-109,3,1800,Tamamlandı
2993,2025-10-20,URN-119,1,160,Tamamlandı
2994,2025-10-20,URN-101,1,750,Tamamlandı
2995,2025-10-20,URN-101,1,750,Tamamlandı
2996,2025-10-20,URN-128,2,300,Tamamlandı
2997,2025-10-20,URN-128,3,450,Tamamlandı
2998,2025-10-20,URN-124,2,1700,Tamamlandı
2999,2025-10-20,URN-105,3,1140,Tamamlandı
3000,2025-10-20,URN-102,3,960,Tamamlandı
3001,2025-10-20,URN-127,2,1160,Tamamlandı
3002,2025-10-21,URN-116,2,480,Tamamlandı
3003,2025-10-21,URN-107,2,400,Tamamlandı
3004,2025-10-21,URN-101,1,750,Tamamlandı
3005,2025-10-21,URN-126,2,1900,Tamamlandı
3006,2025-10-21,URN-121,2,640,Tamamlandı
3007,2025-10-22,URN-107,3,600,Tamamlandı
3008,2025-10-22,URN-129,2,540,Tamamlandı
3009,2025-10-22,URN-107,2,400,Tamamlandı
3010,2025-10-22,URN-101,2,1500,Tamamlandı
3011,2025-10-22,URN-126,1,950,Tamamlandı
3012,2025-10-22,URN-101,2,1500,Tamamlandı
3013,2025-10-22,URN-121,2,640,Tamamlandı
3014,2025-10-22,URN-101,1,750,İade Edildi
3015,2025-10-22,URN-107,3,600,Tamamlandı
3016,2025-10-23,URN-124,3,2550,Tamamlandı
3017,2025-10-23,URN-111,1,350,Tamamlandı
3018,2025-10-23,URN-116,1,240,Tamamlandı
3019,2025-10-23,URN-121,3,960,Tamamlandı
3020,2025-10-23,URN-101,1,750,Tamamlandı
3021,2025-10-23,URN-101,3,2250,İade Edildi
3022,2025-10-23,URN-101,2,1500,Tamamlandı
3023,2025-10-23,URN-109,1,600,Tamamlandı
3024,2025-10-23,URN-109,3,1800,Tamamlandı
3025,2025-10-23,URN-106,3,1350,Tamamlandı
3026,2025-10-23,URN-105,2,760,Tamamlandı
3027,2025-10-23,URN-103,1,180,Tamamlandı
3028,2025-10-23,URN-101,1,750,Tamamlandı
3029,2025-10-23,URN-104,2,420,Tamamlandı
3030,2025-10-23,URN-128,2,300,Tamamlandı
3031,2025-10-24,URN-100,1,450,Tamamlandı
3032,2025-10-24,URN-120,3,1950,Tamamlandı
3033,2025-10-24,URN-108,1,850,Tamamlandı
3034,2025-10-24,URN-101,3,2250,Tamamlandı
3035,2025-10-24,URN-101,3,2250,İade Edildi
3036,2025-10-24,URN-119,1,160,İptal Edildi
3037,2025-10-24,URN-127,2,1160,Tamamlandı
3038,2025-10-24,URN-113,1,90,Tamamlandı
3039,2025-10-24,URN-114,3,150,Tamamlandı
3040,2025-10-24,URN-110,2,2400,Tamamlandı
3041,2025-10-24,URN-109,3,1800,İptal Edildi
3042,2025-10-24,URN-122,2,800,Tamamlandı
3043,2025-10-24,URN-101,3,2250,Tamamlandı
3044,2025-10-24,URN-112,3,840,Tamamlandı
3045,2025-10-24,URN-110,3,3600,Tamamlandı
3046,2025-10-25,URN-104,1,210,Tamamlandı
3047,2025-10-25,URN-115,3,1650,Tamamlandı
3048,2025-10-25,URN-119,2,320,Tamamlandı
3049,2025-10-25,URN-119,1,160,Tamamlandı
3050,2025-10-25,URN-113,3,270,Tamamlandı
3051,2025-10-25,URN-127,1,580,Tamamlandı
3052,2025-10-25,URN-113,2,180,Tamamlandı
3053,2025-10-25,URN-106,3,1350,İptal Edildi
3054,2025-10-25,URN-104,3,630,Tamamlandı
3055,2025-10-25,URN-129,1,270,Tamamlandı
3056,2025-10-25,URN-120,2,1300,Tamamlandı
3057,2025-10-25,URN-118,3,570,Tamamlandı
3058,2025-10-25,URN-128,3,450,Tamamlandı
3059,2025-10-25,URN-102,2,640,Tamamlandı
3060,2025-10-25,URN-115,2,1100,Tamamlandı
3061,2025-10-25,URN-103,2,360,Tamamlandı
3062,2025-10-25,URN-101,1,750,Tamamlandı
3063,2025-10-25,URN-114,1,50,İptal Edildi
3064,2025-10-25,URN-117,1,410,Tamamlandı
3065,2025-10-25,URN-119,1,160,Tamamlandı
3066,2025-10-25,URN-103,2,360,İptal Edildi
3067,2025-10-26,URN-120,1,650,Tamamlandı
3068,2025-10-26,URN-108,1,850,Tamamlandı
3069,2025-10-26,URN-103,1,180,Tamamlandı
3070,2025-10-26,URN-122,1,400,Tamamlandı
3071,2025-10-26,URN-124,1,850,Tamamlandı
3072,2025-10-26,URN-126,2,1900,Tamamlandı
3073,2025-10-26,URN-101,3,2250,Tamamlandı
3074,2025-10-26,URN-101,1,750,Tamamlandı
3075,2025-10-26,URN-101,2,1500,Tamamlandı
3076,2025-10-27,URN-100,1,450,Tamamlandı
3077,2025-10-27,URN-102,2,640,Tamamlandı
3078,2025-10-27,URN-101,1,750,Tamamlandı
3079,2025-10-27,URN-101,2,1500,Tamamlandı
3080,2025-10-27,URN-116,3,720,Tamamlandı
3081,2025-10-27,URN-101,3,2250,Tamamlandı
3082,2025-10-27,URN-123,1,220,Tamamlandı
3083,2025-10-27,URN-118,3,570,İptal Edildi
3084,2025-10-28,URN-122,1,400,Tamamlandı
3085,2025-10-28,URN-101,2,1500,Tamamlandı
3086,2025-10-28,URN-115,2,1100,İade Edildi
3087,2025-10-28,URN-106,2,900,Tamamlandı
3088,2025-10-28,URN-112,2,560,Tamamlandı
3089,2025-10-28,URN-101,1,750,İptal Edildi
3090,2025-10-29,URN-109,3,1800,Tamamlandı
3091,2025-10-29,URN-113,1,90,Tamamlandı
3092,2025-10-29,URN-113,3,270,Tamamlandı
3093,2025-10-29,URN-103,1,180,Tamamlandı
3094,2025-10-29,URN-111,1,350,Tamamlandı
3095,2025-10-29,URN-107,1,200,Tamamlandı
3096,2025-10-29,URN-101,2,1500,Tamamlandı
3097,2025-10-29,URN-123,1,220,Tamamlandı
3098,2025-10-29,URN-108,2,1700,Tamamlandı
3099,2025-10-29,URN-119,1,160,Tamamlandı
3100,2025-10-29,URN-125,2,680,Tamamlandı
3101,2025-10-30,URN-101,2,1500,Tamamlandı
3102,2025-10-30,URN-111,3,1050,Tamamlandı
3103,2025-10-30,URN-109,3,1800,Tamamlandı
3104,2025-10-30,URN-101,3,2250,Tamamlandı
3105,2025-10-30,URN-121,1,320,Tamamlandı
3106,2025-10-30,URN-118,3,570,Tamamlandı
3107,2025-10-30,URN-112,2,560,Tamamlandı
3108,2025-10-30,URN-129,1,270,Tamamlandı
3109,2025-10-31,URN-101,3,2250,Tamamlandı
3110,2025-10-31,URN-124,2,1700,Tamamlandı
3111,2025-10-31,URN-117,2,820,Tamamlandı
3112,2025-10-31,URN-123,1,220,Tamamlandı
3113,2025-10-31,URN-101,2,1500,Tamamlandı
3114,2025-10-31,URN-104,1,210,Tamamlandı
3115,2025-10-31,URN-100,1,450,İptal Edildi
3116,2025-10-31,URN-114,1,50,Tamamlandı
3117,2025-10-31,URN-101,1,750,Tamamlandı
3118,2025-10-31,URN-101,2,1500,Tamamlandı
3119,2025-10-31,URN-121,3,960,İade Edildi
3120,2025-10-31,URN-121,1,320,Tamamlandı
3121,2025-10-31,URN-109,1,600,Tamamlandı
3122,2025-10-31,URN-100,2,900,Tamamlandı
3123,2025-11-01,URN-101,1,750,Tamamlandı
3124,2025-11-01,URN-125,3,1020,Tamamlandı
3125,2025-11-01,URN-129,3,810,Tamamlandı
3126,2025-11-01,URN-127,1,580,Tamamlandı
3127,2025-11-01,URN-107,2,400,Tamamlandı
3128,2025-11-01,URN-103,3,540,İade Edildi
3129,2025-11-01,URN-114,1,50,İade Edildi
3130,2025-11-01,URN-121,1,320,Tamamlandı
3131,2025-11-01,URN-110,2,2400,Tamamlandı
3132,2025-11-01,URN-104,1,210,Tamamlandı
3133,2025-11-01,URN-119,2,320,Tamamlandı
3134,2025-11-01,URN-117,1,410,Tamamlandı
3135,2025-11-01,URN-101,2,1500,Tamamlandı
3136,2025-11-01,URN-127,2,1160,Tamamlandı
3137,2025-11-01,URN-128,3,450,Tamamlandı
3138,2025-11-01,URN-110,3,3600,Tamamlandı
3139,2025-11-02,URN-101,3,2250,Tamamlandı
3140,2025-11-02,URN-101,2,1500,Tamamlandı
3141,2025-11-02,URN-108,2,1700,Tamamlandı
3142,2025-11-02,URN-107,3,600,Tamamlandı
3143,2025-11-02,URN-101,2,1500,Tamamlandı
3144,2025-11-02,URN-109,2,1200,Tamamlandı
3145,2025-11-02,URN-102,1,320,Tamamlandı
3146,2025-11-02,URN-101,2,1500,Tamamlandı
3147,2025-11-02,URN-106,3,1350,Tamamlandı
